NODE yjef-tsae-amib-mutl-miaa-hfq-hflxkc receives from fiber(node,type): 239(crp,negative) 
NODE yaeq-arfb-nlpe receives from fiber(node,type): 239(crp,negative) 
NODE yaep-rof receives from fiber(node,type): 239(crp,negative) 
NODE trxa receives from fiber(node,type): 239(crp,negative) 
NODE spf receives from fiber(node,type): 239(crp,negative) 
NODE spec receives from fiber(node,type): 239(crp,negative) 
NODE sohb receives from fiber(node,type): 239(crp,negative) 
NODE narq receives from fiber(node,type): 239(crp,negative) 
NODE cyaa receives from fiber(node,type): 239(crp,negative) 
NODE comr receives from fiber(node,type): 239(crp,negative) 
NODE azuc receives from fiber(node,type): 239(crp,negative) 
NODE ampde receives from fiber(node,type): 239(crp,negative) 
NODE aaer receives from fiber(node,type): 239(crp,negative) 

INSIDE FIBER 103 WITH SIZE 2:
NODE fade receives from fiber(node,type): 78(fadr,negative) 131(arca,negative) 
NODE fadij receives from fiber(node,type): 78(fadr,negative) 131(arca,negative) 

INSIDE FIBER 105 WITH SIZE 2:
NODE mlc receives from fiber(node,type): 105(mlc,negative) 239(crp,negative) 239(crp,positive) 
NODE mali receives from fiber(node,type): 105(mali,negative) 239(crp,negative) 239(crp,positive) 

INSIDE FIBER 108 WITH SIZE 4:
NODE rbsr receives from fiber(node,type): 108(rbsr,negative) 239(crp,positive) 
NODE oxyr receives from fiber(node,type): 108(oxyr,negative) 239(crp,positive) 
NODE lsrr receives from fiber(node,type): 108(lsrr,negative) 239(crp,positive) 
NODE lsracdbfg-tam receives from fiber(node,type): 108(lsrr,negative) 239(crp,positive) 

INSIDE FIBER 109 WITH SIZE 3:
NODE iclr receives from fiber(node,type): 109(iclr,negative) 78(fadr,positive) 
NODE argp receives from fiber(node,type): 78(phob,positive) 109(argp,negative) 
NODE accb receives from fiber(node,type): 78(fadr,positive) 109(accb,negative) 

INSIDE FIBER 110 WITH SIZE 28:
NODE aaexab receives from fiber(node,type): 239(crp,positive) 
NODE agp receives from fiber(node,type): 239(crp,positive) 
NODE cpdb receives from fiber(node,type): 239(crp,positive) 
NODE csta receives from fiber(node,type): 239(crp,positive) 
NODE glgs receives from fiber(node,type): 239(crp,positive) 
NODE glpr receives from fiber(node,type): 239(crp,positive) 
NODE grpe receives from fiber(node,type): 239(crp,positive) 
