412	429	negative
412	668	negative
412	761	negative
412	802	negative
412	660	negative
412	156	negative
412	106	negative
412	150	negative
412	85	negative
412	293	negative
412	635	negative
412	489	negative
412	655	negative
412	704	negative
412	211	negative
412	231	negative
412	496	negative
412	849	negative
412	612	negative
412	810	negative
412	70	negative
412	343	negative
412	636	negative
412	372	negative
412	287	negative
412	167	negative
412	259	negative
412	280	negative
412	567	negative
412	618	negative
412	840	negative
591	519	positive
591	334	positive
591	23	positive
591	559	positive
591	559	negative
591	613	positive
591	613	negative
591	157	positive
591	490	positive
591	128	positive
591	224	positive
591	370	positive
591	652	positive
591	450	positive
591	354	positive
716	367	negative
716	695	negative
716	699	positive
716	374	positive
716	258	negative
716	2	negative
716	748	positive
716	95	negative
716	148	positive
716	441	positive
716	441	dual
716	441	negative
716	580	positive
716	741	positive
716	250	negative
327	784	positive
327	202	positive
327	314	positive
327	678	positive
327	712	negative
327	440	positive
327	877	negative
327	728	positive
327	288	positive
327	293	positive
327	181	positive
327	600	negative
327	804	positive
327	578	positive
327	327	negative
327	811	positive
327	76	negative
327	636	positive
327	8	positive
327	653	negative
327	674	negative
845	428	negative
845	845	negative
845	572	negative
189	189	positive
777	797	negative
777	586	positive
777	453	negative
777	281	negative
777	774	negative
777	271	negative
777	231	negative
777	777	negative
777	17	negative
364	781	negative
364	364	negative
356	68	negative
356	611	negative
356	306	negative
787	311	positive
787	353	positive
787	843	positive
787	389	negative
787	648	positive
787	435	positive
787	344	negative
787	156	negative
787	342	positive
787	654	positive
787	37	positive
787	441	positive
787	241	positive
787	848	positive
787	787	positive
787	172	positive
787	815	positive
787	257	negative
787	170	negative
787	143	positive
787	339	positive
787	38	negative
787	646	positive
787	58	positive
787	58	negative
787	167	positive
787	822	positive
787	799	positive
787	50	positive
787	590	positive
787	826	positive
506	533	negative
506	469	negative
506	402	positive
506	701	positive
506	219	negative
506	492	positive
506	2	positive
506	427	positive
506	342	positive
506	255	positive
506	424	positive
506	774	positive
506	641	positive
506	605	positive
506	669	positive
506	408	positive
506	204	positive
506	458	positive
506	575	positive
506	456	positive
506	506	positive
506	506	negative
506	874	positive
506	643	positive
506	652	positive
506	88	positive
506	88	negative
506	82	positive
506	144	negative
506	808	positive
506	132	negative
506	109	negative
506	289	positive
170	558	positive
170	170	negative
481	672	positive
481	481	negative
481	759	positive
252	781	negative
252	404	negative
252	827	negative
252	396	negative
252	816	negative
252	477	negative
252	4	negative
252	495	negative
252	245	negative
252	228	negative
252	836	negative
252	536	negative
252	874	negative
252	340	negative
252	130	negative
252	252	negative
252	213	negative
252	36	negative
252	235	negative
853	853	negative
853	419	negative
775	725	negative
775	775	negative
604	156	positive
604	156	negative
604	604	positive
730	220	positive
730	874	negative
730	730	negative
222	843	positive
222	27	positive
222	699	positive
222	780	negative
222	731	negative
222	415	positive
22	736	positive
732	779	negative
732	732	negative
747	367	positive
747	557	positive
747	654	negative
747	291	positive
747	255	positive
747	424	positive
747	530	positive
747	626	positive
747	362	positive
747	286	positive
747	370	positive
747	132	positive
