source target
THI2 THI73
YAP5 THI73
MED4 SSL1
THI2 SSL1
YAP6 SSL1
SFP1 SSK1
MED4 NSE1
SFP1 NSE1
FKH1 PAM18
MED4 PAM18
XBP1 PAM18
MED4 RLP24
SFP1 RLP24
TFC7 RLP24
YAP5 RLP24
TFC7 TEN1
XBP1 TEN1
TFC7 LOT6
YAP5 LOT6
NRG1 YDR043C
SPT10 YJL127C
SRB5 YGR104C
NRG1 GAT3
SFP1 PPR1
YAP6 PPR1
CTR9 PML1
MED2 PML1
MSN2 PML1
UGA3 PML1
FKH1 MEU1
LEU3 MEU1
MED2 MEU1
MED4 MEU1
SFP1 MEU1
UGA3 MEU1
YAP1 MEU1
RFX1 PSR2
STP1 YEH2
SWI4 YEH2
MED2 IRC25
ARR1 SDO1
SFP1 SDO1
AZF1 IZH3
BUR6 IZH3
CYC8 IZH3
GAT1 IZH3
GZF3 IZH3
MED2 IZH3
RAP1 IZH3
REB1 IZH3
SOK2 IZH3
SPT3 IZH3
STP1 IZH3
TFC7 IZH3
YAP1 IZH3
YAP6 IZH3
ABF1 UBR2
MED4 UBR2
SPN1 UBR2
UME6 UBR2
XBP1 UBR2
ABF1 SNF7
UME6 SNF7
YAP6 SNF7
REB1 SED5
TFC7 SED5
XBP1 SED5
BUR6 AAT2
CST6 AAT2
FKH1 AAT2
GCN5 AAT2
GCR1 AAT2
MED2 AAT2
RAP1 AAT2
XBP1 AAT2
YAP6 AAT2
CST6 RPL15A
FHL1 RPL15A
FHL1 RPL15A
GCR1 RPL15A
HSF1 RPL15A
IFH1 RPL15A
RAP1 RPL15A
RAP1 RPL15A
SFP1 RPL15A
SFP1 RPL15A
SIN3 RPL15A
SIN4 RPL15A
SPT10 RPL15A
SPT20 RPL15A
FHL1 YPR104C
MED4 YOR174W
RGR1 YLR071C
STP1 YDR463W
MSN2 YMR037C
SPT10 YJL127C
SPT10 RAD5
XBP1 RAD5
REB1 RSC58
SPT10 RSC58
STP1 RSC58
UGA3 RSC58
AFT2 SMF3
INO2 SMF3
MED4 SMF3
MED6 SMF3
MET32 SMF3
MET4 SMF3
RGR1 SMF3
UME6 SMF3
XBP1 SMF3
YAP6 SMF3
GCN5 MLH2
SUA7 MLH2
ABF1 YKL112W
CST6 YIL036W
GSM1 YJL103C
GTS1 YGL181W
HAA1 YPR008W
HFI1 YPL254W
MAC1 YMR021C
PGD1 YGL025C
RAP1 YNL216W
REB1 YBR049C
RIM101 YHL027W
SIN4 YNL236W
SPT10 YJL127C
SPT20 YOL148C
SPT3 YDR392W
TEC1 YBR083W
TUP1 YCR084C
TYE7 YOR344C
UME6 YDR207C
SPT10 PAU23
SPT10 PAU23
TUP1 PAU23
GCR1 COX12
HAP4 COX12
FKH1 RIC1
CDC73 AFB1
RAP1 AFB1
SUM1 AFB1
UME1 AFB1
CDC73 YLR418C
SFP1 YLR403W
SIN3 YOL004W
SRB2 YHR041C
SUM1 YDR310C
ACE2 YLR131C
CDC73 YLR418C
MED2 YDL005C
PUT3 YKL015W
RTF1 YGL244W
SFP1 YLR403W
STE12 YHR084W
TEC1 YBR083W
TFC7 YOR110W
UME1 YPL139C
XBP1 YIL101C
YAP1 YML007W
YAP6 YDR259C
CIN5 TRX1
FKH1 TRX1
GCN4 TRX1
GCN5 TRX1
INO2 TRX1
PIP2 TRX1
SFP1 TRX1
SPT2 TRX1
THI2 TRX1
YAP6 TRX1
CIN5 PDC1
CST6 PDC1
CYC8 PDC1
GCN4 PDC1
GCN5 PDC1
GCR1 PDC1
GCR1 PDC1
GCR2 PDC1
PDC2 PDC1
RAP1 PDC1
RAP1 PDC1
RAP1 PDC1
SFP1 PDC1
SFP1 PDC1
SIN4 PDC1
SPT20 PDC1
SPT7 PDC1
SWI4 PDC1
TUP1 PDC1
UGA3 PDC1
TFC7 STU2
XBP1 STU2
LEU3 YLR451W
XBP1 YIL101C
YAP6 YDR259C
YRR1 YOR162C
YRR1 YOR162C
FHL1 FRE8
RAP1 FRE8
RAP1 FRE8
RIM101 FRE8
CST6 RPS0B
FHL1 RPS0B
FHL1 RPS0B
FKH1 RPS0B
GCR1 RPS0B
HSF1 RPS0B
IFH1 RPS0B
MED2 RPS0B
RAP1 RPS0B
RAP1 RPS0B
RIM101 RPS0B
RPD3 RPS0B
SFP1 RPS0B
SFP1 RPS0B
SPT10 RPS0B
SPT20 RPS0B
WTM1 RPS0B
YAP6 RPS0B
CYC8 MLO50
RFX1 MLO50
RTG3 MLO50
SFP1 MLO50
FKH1 EMA19
SFP1 EMA19
YAP6 EMA19
MED2 FCF2
RGR1 FCF2
GCN5 IES3
MED6 IES3
CYC8 SPT8
RFX1 SPT8
SPT10 SPT8
SWI6 SPT8
FHL1 ERG3
GCN5 ERG3
GCR1 ERG3
MED2 ERG3
MED4 ERG3
SFP1 ERG3
SWI6 ERG3
XBP1 ERG3
BAS1 MNL2
MED4 MNL2
SPT2 MNL2
ABF1 SHM2
BAS1 SHM2
BAS1 SHM2
BAS1 SHM2
CSE2 SHM2
CST6 SHM2
CYC8 SHM2
GCN4 SHM2
GCR1 SHM2
HSF1 SHM2
MED2 SHM2
NCB2 SHM2
PHO2 SHM2
RAP1 SHM2
RFX1 SHM2
RGR1 SHM2
RPD3 SHM2
SFP1 SHM2
SFP1 SHM2
SIN3 SHM2
SIN4 SHM2
SPT10 SHM2
SRB8 SHM2
TUP1 SHM2
YAP1 SHM2
YAP6 SHM2
BAS1 REX2
BAS1 FRS1
CST6 FRS1
GCR1 FRS1
RAP1 FRS1
SFP1 FRS1
SFP1 FRS1
SIN4 FRS1
SPT10 FRS1
CST6 RPL22A
CYC8 RPL22A
FHL1 RPL22A
GCR1 RPL22A
HSF1 RPL22A
IFH1 RPL22A
RAP1 RPL22A
RPD3 RPL22A
SFP1 RPL22A
SPT10 RPL22A
CST6 BUD28
GCR1 BUD28
HFI1 BUD28
HSF1 BUD28
RAP1 BUD28
SFP1 BUD28
SPT10 BUD28
SPT20 BUD28
GCN5 BMT6
MED2 BMT6
BUR6 PER33
HSF1 PER33
RFX1 PER33
SFP1 PER33
SPT7 PER33
SUA7 PER33
TFC7 PER33
TUP1 PER33
FKH1 SND2
RME1 SND2
SFP1 SND2
SFP1 SND2
STP1 SND2
FKH1 SPC3
MED2 SPC3
MED4 SPC3
RME1 SPC3
SFP1 SPC3
STP1 SPC3
YAP6 SPC3
RFX1 PET309
TFC7 PET309
XBP1 PET309
YAP5 PET309
ARG81 FYV7
MSN1 FYV7
ROX1 FYV7
TFC7 FYV7
XBP1 FYV7
GCN5 MEF1
SFP1 MEF1
GLN3 XYL2
MED2 XYL2
SPT10 XYL2
XBP1 XYL2
XBP1 RGR1
CAD1 LAM6
CIN5 LAM6
FKH1 LAM6
INO2 LAM6
MED4 LAM6
TFC7 LAM6
YAP1 LAM6
RPD3 RFU1
SFP1 RFU1
SFP1 RFU1
TFC7 RFU1
FHL1 BUD20
RAP1 BUD20
SFP1 BUD20
SPT8 BUD20
XBP1 BUD20
YAP1 BUD20
CST6 RPL10
FHL1 RPL10
FHL1 RPL10
GCR1 RPL10
HSF1 RPL10
IFH1 RPL10
RAP1 RPL10
SFP1 RPL10
SPT10 RPL10
UME6 RPL10
YAP1 RPL10
YAP6 RPL10
CST6 YIL036W
GCR1 YPL075W
HSF1 YGL073W
RAP1 YNL216W
SFP1 YLR403W
SPT10 YJL127C
GCN5 FMP25
MED2 FMP25
SFP1 FMP25
FKH1 BOS1
RFX1 BOS1
SFP1 BOS1
YAP6 BOS1
FKH1 SIC1
MED2 SIC1
MED4 SIC1
RFX1 SIC1
SRB5 SIC1
YAP1 SIC1
YAP5 SIC1
YAP6 SIC1
GCN4 EMP46
PAF1 EMP46
RPD3 EMP46
SPN1 EMP46
BUR6 GAL2
CYC8 GAL2
GCN5 GAL2
MET32 GAL2
MET4 GAL2
NCB2 GAL2
SUA7 GAL2
UME6 GAL2
XBP1 GAL2
DAL80 SRL2
REB1 SRL2
SFP1 SRL2
SUM1 SRL2
MED2 EMP70
REB1 EMP70
SFP1 EMP70
HFI1 RAX2
PUT3 RAX2
SFP1 RAX2
STE12 RAX2
SWI4 RAX2
TEC1 RAX2
INO2 ARP6
XBP1 ARP6
XBP1 SMC4
MED2 CSF1
STP1 CSF1
YAP6 CSF1
GCN5 GAA1
MED2 GAA1
STP1 GAA1
UGA3 GAA1
YAP6 GAA1
BAS1 ALT1
GCR2 ALT1
HSF1 ALT1
RFX1 ALT1
RTG3 ALT1
SFP1 ALT1
BUR6 XDJ1
CAD1 XDJ1
HFI1 XDJ1
MED2 XDJ1
NHP6A XDJ1
SPT3 XDJ1
SPT8 XDJ1
SUA7 XDJ1
TFC7 XDJ1
UME6 XDJ1
FKH1 GEP5
GLN3 GEP5
MED2 GEP5
MED4 GEP5
SUA7 GEP5
TFC7 GEP5
ADA2 SUL2
BUR6 SUL2
CBF1 SUL2
MED4 SUL2
MET32 SUL2
MET32 SUL2
MET4 SUL2
MET4 SUL2
REB1 SUL2
SFP1 SUL2
SPT3 SUL2
STP1 SUL2
MIG1 NYV1
MIG1 NYV1
MIG1 NYV1
NRG1 NYV1
NRG1 NYV1
NRG1 NYV1
SFP1 NYV1
YAP6 NYV1
RFX1 GIS3
RSF2 GIS3
STP1 GIS3
UME6 GIS3
XBP1 GIS3
YAP1 GIS3
ABF1 IOC2
MED2 IOC2
STP1 IOC2
UME6 IOC2
YAP1 IOC2
YAP6 IOC2
ABF1 KIN2
RGR1 KIN2
YAP6 KIN2
GCN5 HRT3
SFP1 HRT3
YAP1 HRT3
FKH1 CHA4
MED2 CHA4
BUR6 ICT1
MED2 ICT1
RAP1 ICT1
SFP1 ICT1
SPT3 ICT1
STP1 ICT1
BUR6 MIM2
FKH1 MIM2
MED2 MIM2
MED4 MIM2
SPT3 MIM2
SRB5 MIM2
SWI4 MIM2
FKH1 ERG27
MED2 ERG27
MED4 ERG27
MED6 ERG27
SFP1 ERG27
SPT7 ERG27
TUP1 ERG27
CYC8 APC9
FKH1 APC9
SRB5 APC9
STP1 APC9
MBP1 CDC45
RAP1 CDC45
SWI6 CDC45
YAP5 CDC45
MBP1 LCL2
RAP1 LCL2
SWI6 LCL2
SWI5 SEN2
UGA3 SEN2
YAP6 SEN2
GCR1 REA1
SFP1 REA1
STP1 REA1
SFP1 REX3
ADA2 YDR448W
BUR6 YER159C
FHL1 YPR104C
FKH2 YNL068C
GCN5 YGR252W
MED2 YDL005C
MSN2 YMR037C
SFP1 YLR403W
SPT3 YDR392W
SPT6 YGR116W
STP1 YDR463W
XBP1 YIL101C
YAP1 YML007W
ZAP1 YJL056C
FHL1 AHP1
GCN4 AHP1
HFI1 AHP1
HSF1 AHP1
SFP1 AHP1
SFP1 AHP1
SKN7 AHP1
SPT20 AHP1
SPT3 AHP1
XBP1 AHP1
YAP1 AHP1
YAP6 AHP1
ZAP1 AHP1
CST6 CCW12
DAL82 CCW12
FHL1 CCW12
GCN5 CCW12
GCR1 CCW12
HAP1 CCW12
HFI1 CCW12
MED2 CCW12
RAP1 CCW12
SFP1 CCW12
SIN4 CCW12
SKN7 CCW12
SPT20 CCW12
SPT6 CCW12
STP1 CCW12
UGA3 CCW12
YAP1 CCW12
RAP1 YNL216W
MET32 YDR253C
MET4 YNL103W
SFP1 YLR403W
HAP1 HOG1
MED2 HOG1
SFP1 HOG1
SKN7 HOG1
SPT3 HOG1
GCN5 AVL9
MED2 AVL9
MET4 AVL9
REB1 AVL9
RPD3 AVL9
MET4 CFT2
UGA3 CFT2
BUR6 MSL5
FKH1 CLF1
MED2 CLF1
RGR1 CLF1
YAP5 CLF1
YAP6 CLF1
AFT2 YPS1
BUR6 YPS1
CBF1 YPS1
CYC8 YPS1
HFI1 YPS1
MED2 YPS1
MED6 YPS1
NCB2 YPS1
RAP1 YPS1
RGM1 YPS1
SFP1 YPS1
SFP1 YPS1
SPT20 YPS1
SPT7 YPS1
STE12 YPS1
SUM1 YPS1
TEC1 YPS1
TFC7 YPS1
YAP1 YPS1
CYC8 YPS3
GCR2 YPS3
MET32 YPS3
MET4 YPS3
SWI4 YPS3
YAP6 YPS3
SPT10 YJL127C
FKH1 YIL131C
GCR2 YNL199C
RFX1 YLR176C
XBP1 YIL101C
YAP1 YML007W
CIN5 YOR028C
FKH1 YIL131C
GCN4 YEL009C
SPT10 YJL127C
SPT2 YER161C
STP1 YDR463W
GCN5 APC2
TFC7 APC2
XBP1 APC2
YAP5 APC2
YAP6 APC2
SFP1 DCN1
XBP1 DCN1
MED2 DIP2
REB1 DIP2
SFP1 DIP2
STP1 DIP2
HFI1 ZRT2
MED2 ZRT2
RTG3 ZRT2
SFP1 ZRT2
SPT10 ZRT2
ZAP1 ZRT2
ZAP1 ZRT2
ZAP1 ZRT2
ZAP1 ZRT2
BUR6 ACE2
GCN5 ACE2
HFI1 ACE2
SFP1 ACE2
UME6 ACE2
INO4 USB1
OPI1 USB1
SUA7 USB1
UGA3 USB1
XBP1 USB1
OPI1 CKI1
SFP1 CKI1
SUA7 CKI1
XBP1 CKI1
ZAP1 CKI1
CST6 PDC5
DAL82 PDC5
GCR1 PDC5
PDC2 PDC5
RAP1 PDC5
SFP1 PDC5
SFP1 PDC5
SIN4 PDC5
SPT10 PDC5
SPT20 PDC5
TUP1 PDC5
UGA3 PDC5
XBP1 PDC5
YAP5 SLX4
BUR6 TIS11
GCN5 TIS11
MED6 TIS11
MET32 TIS11
MET4 TIS11
OPI1 TIS11
PDR1 TIS11
SFP1 TIS11
SRB5 TIS11
STP1 TIS11
XBP1 TIS11
ZAP1 TIS11
FKH1 RKM5
FKH2 RKM5
GCN4 RKM5
MED2 RKM5
MED4 RKM5
MET32 RKM5
MET4 RKM5
SFP1 RKM5
YAP6 RKM5
STP1 NHA1
YAP6 NHA1
FKH1 SLS1
MED2 SLS1
MED4 SLS1
SPT10 YJL127C
ASH1 RRN5
MET32 RRN5
MET4 RRN5
RAP1 RRN5
UGA3 RRN5
XBP1 RRN5
CST6 PUT1
HCM1 PUT1
MED2 PUT1
MSN2 PUT1
SFP1 PUT1
SPT10 PUT1
STB1 PUT1
STE12 PUT1
STP1 PUT1
XBP1 PUT1
SPT10 DPH6
TFC7 DPH6
FKH1 ACF2
UGA3 ACF2
XBP1 ACF2
FKH1 RMP1
SFP1 RMP1
YAP6 RMP1
SFP1 SPE4
STP1 SPE4
REB1 SMD3
XBP1 SMD3
ECM22 PEP3
FKH1 PEP3
MED4 PEP3
SPT10 PEP3
TFC7 PEP3
YAP6 PEP3
BUR6 YER159C
CST6 YIL036W
MSN2 YMR037C
NHP6A YPR052C
RAP1 YNL216W
SIN3 YOL004W
SUA7 YPR086W
XBP1 YIL101C
GCN4 YEL009C
CST6 STM1
GCR1 STM1
HSF1 STM1
SFP1 STM1
SPT10 STM1
FKH2 YNL068C
GCN5 YGR252W
MED6 YHR058C
MSN2 YMR037C
NCB2 YDR397C
NHP6A YPR052C
RSF2 YJR127C
SPT3 YDR392W
SUA7 YPR086W
TUP1 YCR084C
UME6 YDR207C
XBP1 YIL101C
YAP6 YDR259C
CST6 ACS2
HAP1 ACS2
HSF1 ACS2
RAP1 ACS2
SFP1 ACS2
SFP1 ACS2
TUP1 ACS2
MED2 RNH203
SFP1 RNH203
YAP1 RNH203
YAP1 YML007W
MED2 YDL005C
SUA7 YPR086W
UME6 YDR207C
YAP6 YDR259C
SPN1 TAR1
ADF1 ASP3_1
GLN3 ASP3_1
MSN2 ASP3_1
NGG1 ASP3_1
PGD1 ASP3_1
SRB2 ASP3_1
YAP6 ASP3_1
MED2 YDL005C
SUA7 YPR086W
UME6 YDR207C
GCN4 YEL009C
PHO2 YDL106C
SFP1 YLR403W
SFP1 YLR403W
GLN3 ASP3_2
MSN2 ASP3_2
NGG1 ASP3_2
PGD1 ASP3_2
SRB2 ASP3_2
YAP6 ASP3_2
BAS1 YKR099W
CHA4 YLR098C
CST6 YIL036W
HFI1 YPL254W
HSF1 YGL073W
RAP1 YNL216W
REB1 YBR049C
SIN4 YNL236W
SPT10 YJL127C
SPT20 YOL148C
SPT3 YDR392W
TEC1 YBR083W
TUP1 YCR084C
TYE7 YOR344C
XBP1 YIL101C
ABF1 YKL112W
CHA4 YLR098C
CST6 YIL036W
GSM1 YJL103C
GTS1 YGL181W
GZF3 YJL110C
HFI1 YPL254W
MAC1 YMR021C
MED4 YOR174W
SPT10 YJL127C
SPT20 YOL148C
SPT3 YDR392W
TEC1 YBR083W
TUP1 YCR084C
TYE7 YOR344C
UME6 YDR207C
XBP1 YIL101C
MED2 YDL005C
SUA7 YPR086W
UME6 YDR207C
CHA4 YLR098C
MSN2 ASP3_3
NGG1 ASP3_3
PGD1 ASP3_3
SIN4 ASP3_3
SRB2 ASP3_3
YAP6 ASP3_3
MED2 YDL005C
MED4 YOR174W
SUA7 YPR086W
UME6 YDR207C
GCN4 YEL009C
MSN2 YMR037C
PGD1 YGL025C
PHO2 YDL106C
SIN4 YNL236W
SRB2 YHR041C
GLN3 ASP3_4
MSN2 ASP3_4
NGG1 ASP3_4
PGD1 ASP3_4
SRB2 ASP3_4
GCN4 YEL009C
PHO2 YDL106C
YAP5 YIR018W
ABF1 YKL112W
AFT2 YPL202C
CRZ1 YNL027W
CST6 YIL036W
DAL81 YIR023W
DOT6 YER088C
GCN4 YEL009C
GCR1 YPL075W
GZF3 YJL110C
HCM1 YCR065W
HIR1 YBL008W
HIR3 YJR140C
MBF1 YOR298C_A
MED2 YDL005C
MED4 YOR174W
MIG1 YGL035C
MIG3 YER028C
MSN2 YMR037C
NDT80 YHR124W
NRG1 YDR043C
OAF1 YAL051W
PGD1 YGL025C
PPR1 YLR014C
RAP1 YNL216W
RDR1 YOR380W
RDS2 YPL133C
REB1 YBR049C
RFX1 YLR176C
RPH1 YER169W
RPN4 YDL020C
RSF2 YJR127C
SFP1 YLR403W
SIN4 YNL236W
SIP4 YJL089W
SKO1 YNL167C
SOK2 YMR016C
SPT2 YER161C
SPT3 YDR392W
SRB2 YHR041C
SRB5 YGR104C
SRB5 YGR104C
STP1 YDR463W
STP2 YHR006W
SUM1 YDR310C
SWI4 YER111C
SWI5 YDR146C
TUP1 YCR084C
UME1 YPL139C
WAR1 YML076C
XBP1 YIL101C
YAP1 YML007W
YAP5 YIR018W
YOX1 YML027W
ABF1 RRT15
AFT2 RRT15
BAS1 RRT15
CRZ1 RRT15
DAL81 RRT15
DOT6 RRT15
GCN4 RRT15
GCR1 RRT15
HIR1 RRT15
HSF1 RRT15
MED4 RRT15
MIG1 RRT15
MIG3 RRT15
MSN2 RRT15
MSN2 RRT15
NDT80 RRT15
NRG1 RRT15
OAF1 RRT15
PGD1 RRT15
RAP1 RRT15
RDR1 RRT15
REB1 RRT15
ROX1 RRT15
SFP1 RRT15
SIN4 RRT15
SIP4 RRT15
SPN1 RRT15
SPT2 RRT15
SRB2 RRT15
STP1 RRT15
STP2 RRT15
SWI5 RRT15
UME1 RRT15
YAP1 RRT15
GCN5 MAS1
RSF2 MAS1
SPT3 MAS1
GCN4 SHH4
RSF2 SHH4
SPT10 SHH4
YAP6 SHH4
TFC7 PUS5
FHL1 SEC10
RAP1 SEC10
SFP1 SEC10
CST6 RPS31
FHL1 RPS31
GCR1 RPS31
HSF1 RPS31
IFH1 RPS31
RAP1 RPS31
SFP1 RPS31
SPT10 RPS31
STP1 RPS31
SWI5 RPS31
XBP1 RPS31
ADA2 UPS2
BUR6 UPS2
CYC8 UPS2
FKH2 UPS2
GCN5 UPS2
MED2 UPS2
MSN2 UPS2
NCB2 UPS2
NHP6A UPS2
OPI1 UPS2
REB1 UPS2
RGR1 UPS2
SFP1 UPS2
SFP1 UPS2
SPT3 UPS2
SUA7 UPS2
SPT10 YJL127C
MED4 APS1
SFP1 APS1
SUA7 APS1
YAP6 APS1
SFP1 YLR403W
SPT10 YJL127C
GCR1 DPH5
SPT10 DPH5
UGA3 DPH5
SIN3 YOL004W
TFC7 YOR110W
UGA3 YDL170W
GCN4 IDP2
RPH1 IDP2
SUA7 IDP2
TFC7 IDP2
TUP1 IDP2
CST6 CBF5
GCR1 CBF5
HSF1 CBF5
SFP1 CBF5
SFP1 CBF5
SPT10 CBF5
SPT10 CBF5
MED2 RFX1
MSN2 RFX1
SPN1 RFX1
BUR6 YER159C
FHL1 YPR104C
MED2 YDL005C
MED4 YOR174W
SPT3 YDR392W
SUA7 YPR086W
YAP6 YDR259C
BUR6 TFS1
CST6 TFS1
CYC8 TFS1
FKH1 TFS1
FLO8 TFS1
MAC1 TFS1
MED2 TFS1
MED4 TFS1
RGM1 TFS1
SPT10 TFS1
STP1 TFS1
SUA7 TFS1
SWI4 TFS1
TUP1 TFS1
CST6 YIL036W
HSF1 YGL073W
MET31 YPL038W
MET32 YDR253C
MET32 YDR253C
MET4 YNL103W
MET4 YNL103W
RAP1 YNL216W
XBP1 YIL101C
YAP6 YDR259C
YRR1 YOR162C
YRR1 YOR162C
CST6 SAM1
GCN4 SAM1
GCR1 SAM1
HSF1 SAM1
MET31 SAM1
MET32 SAM1
MET32 SAM1
MET4 SAM1
MET4 SAM1
RAP1 SAM1
REB1 SAM1
SFP1 SAM1
STP1 SAM1
XBP1 SAM1
XBP1 SAM1
MED4 VTA1
AFT1 TOS4
MED2 TOS4
SFP1 TOS4
YAP6 TOS4
RAP1 YNL216W
SPT10 YJL127C
CIN5 RPL37A
CST6 RPL37A
FHL1 RPL37A
GCR1 RPL37A
GLN3 RPL37A
HSF1 RPL37A
IFH1 RPL37A
MED2 RPL37A
MET32 RPL37A
PIP2 RPL37A
RAP1 RPL37A
RFX1 RPL37A
SFP1 RPL37A
SPT10 RPL37A
SFP1 EMG1
UGA3 EMG1
MED4 SKG3
MSN2 SKG3
NRG1 SKG3
RGR1 SKG3
SFP1 SKG3
SFP1 MDL1
ZAP1 MDL1
HFI1 ATG26
MCM1 ATG26
REB1 ATG26
XBP1 ATG26
YAP1 ATG26
YAP6 ATG26
MCM1 MMR1
MED2 MMR1
UGA3 MMR1
YAP5 MMR1
RPD3 PEX13
CAD1 HCR1
SFP1 HCR1
MED4 UPS1
RPD3 UPS1
SFP1 UPS1
SPT6 UPS1
YAP6 UPS1
ADR1 NCW2
AFT1 NCW2
AFT2 NCW2
CBF1 NCW2
CRZ1 NCW2
CUP2 NCW2
DAL81 NCW2
FLO8 NCW2
GCN5 NCW2
GCR1 NCW2
HAA1 NCW2
HFI1 NCW2
MET32 NCW2
MIG1 NCW2
NRG1 NCW2
OAF1 NCW2
PHO4 NCW2
PPR1 NCW2
RAP1 NCW2
REB1 NCW2
RGM1 NCW2
RGR1 NCW2
RPH1 NCW2
RTG3 NCW2
SIP3 NCW2
STP1 NCW2
SUM1 NCW2
SWI4 NCW2
SWI5 NCW2
TUP1 NCW2
UGA3 NCW2
UME1 NCW2
YAP6 NMT1
GCR1 PWP1
RFX1 PWP1
SFP1 PWP1
CST6 NOP56
GCR1 NOP56
HSF1 NOP56
REB1 NOP56
RPD3 NOP56
SFP1 NOP56
SFP1 NOP56
SPT10 NOP56
SPT10 NOP56
SPT20 NOP56
SPT10 YJL127C
GLN3 PBA1
PHO2 PBA1
RFX1 PBA1
RSF2 PBA1
TFC7 PBA1
UGA3 PBA1
SPT8 YKE2
TFC7 YKE2
YAP5 COQ9
YAP6 COQ9
MED4 MSS51
MED4 QRI5
SRB5 QRI5
ADA2 HMX1
AFT1 HMX1
AFT2 HMX1
CST6 HMX1
HAP1 HMX1
HSF1 HMX1
MED2 HMX1
MED4 HMX1
AFT1 ENT2
AFT2 ENT2
FKH1 ENT2
HAP1 ENT2
MED4 ENT2
REB1 ENT2
SPT3 ENT2
SUA7 ENT2
TFC7 ENT2
YAP6 ENT2
SFP1 HRD3
GCR1 SEC13
MED2 SEC13
XBP1 SEC13
FKH1 PNP1
MED2 PNP1
SFP1 PNP1
XBP1 PNP1
FKH1 CLB4
MED2 CLB4
NDT80 CLB4
XBP1 CLB4
YAP6 CLB4
RFX1 ATG38
BUR6 TUB4
GCR1 TUB4
REB1 TUB4
STP1 TUB4
YAP5 TUB4
SPT10 CRR1
SUM1 CRR1
TFC7 CRR1
YAP5 CRR1
ACE2 FRE1
CAT8 FRE1
CBF1 FRE1
CIN5 FRE1
CUP9 FRE1
GAL11 FRE1
GAL4 FRE1
GAT1 FRE1
GCR1 FRE1
GCR2 FRE1
HAC1 FRE1
HFI1 FRE1
HMS1 FRE1
MIG1 FRE1
MOT3 FRE1
MSS11 FRE1
PDR1 FRE1
PGD1 FRE1
PIP2 FRE1
RAP1 FRE1
RDS2 FRE1
SMP1 FRE1
SPT10 FRE1
SPT20 FRE1
SPT3 FRE1
STB5 FRE1
TFC7 FRE1
THI2 FRE1
TUP1 FRE1
UME6 FRE1
YAP5 FRE1
YAP5 FRE1
FKH2 CDC123
INO4 CDC123
REB1 CDC123
SPN1 CDC123
SPT6 CDC123
XBP1 CDC123
AFT1 CPR6
FKH1 CPR6
GCN5 CPR6
HSF1 CPR6
HSF1 CPR6
HSF1 CPR6
MED4 CPR6
MED6 CPR6
NCB2 CPR6
SFP1 CPR6
SPT3 CPR6
SPT6 CPR6
SPT7 CPR6
STE12 CPR6
SUA7 CPR6
YAP1 CPR6
GCN5 COA4
MED2 COA4
REB1 COA4
RPH1 COA4
SFP1 COA4
SPT6 COA4
GCN5 MSC3
MED2 MSC3
MSN2 MSC3
RPD3 MSC3
SPN1 MSC3
SPT6 MSC3
SPT6 CCC1
XBP1 CCC1
YAP5 CCC1
FKH1 RSA3
RFX1 RSA3
SFP1 RSA3
STP1 RSA3
ABF1 UTP13
FKH1 UTP13
MED2 UTP13
SFP1 UTP13
STP1 UTP13
YAP1 UTP13
REB1 IFH1
SFP1 IFH1
STP1 IFH1
FKH1 UCC1
MSN2 UCC1
REB1 UCC1
XBP1 UCC1
SFP1 YLR403W
SFP1 YLR403W
XBP1 YIL101C
YAP6 YDR259C
RFX1 BUR2
SFP1 ADY4
SPT6 ADY4
XBP1 ADY4
YAP6 ADY4
BAS1 YKR099W
CST6 YIL036W
GTS1 YGL181W
HAA1 YPR008W
HFI1 YPL254W
HSF1 YGL073W
MAC1 YMR021C
RAP1 YNL216W
REB1 YBR049C
RIM101 YHL027W
SIN4 YNL236W
SPT10 YJL127C
SPT20 YOL148C
SPT3 YDR392W
TEC1 YBR083W
TUP1 YCR084C
TYE7 YOR344C
ABF1 YKL112W
BUR6 YER159C
GTS1 YGL181W
MAC1 YMR021C
SPT10 YJL127C
SPT20 YOL148C
TEC1 YBR083W
TUP1 YCR084C
BUR6 ECM22
CYC8 ECM22
UGA3 ECM22
REB1 CDC42
TFC7 CDC42
CDC73 BNA5
CSE2 BNA5
HCM1 BNA5
RAP1 BNA5
SFP1 BNA5
SUM1 BNA5
UME1 BNA5
CDC73 YLR418C
SRB2 YHR041C
SUM1 YDR310C
MSN2 EST1
SUM1 EST1
YAP6 EST1
FKH1 TOP3
MSN2 TOP3
RDS2 TOP3
SPT10 TOP3
YAP1 TOP3
YAP6 TOP3
MET32 YDR253C
MET4 YNL103W
MET32 YDR253C
MET4 YNL103W
MED2 THI7
MET32 THI7
MET4 THI7
MSN2 THI7
PDC2 THI7
PDC2 THI7
RFX1 THI7
SFP1 THI7
SOK2 THI7
TUP1 THI7
MSN2 FAR10
MED2 LIP2
XBP1 LIP2
XBP1 VPS34
FKH1 CSC1
MET32 CSC1
MET4 CSC1
XBP1 CSC1
YAP6 CSC1
FKH1 ARV1
MED2 ARV1
SPT10 ARV1
XBP1 ARV1
YAP1 ARV1
ASH1 GPN3
SFP1 GPN3
TFC7 GPN3
FKH1 MAP1
MED2 MAP1
SFP1 MAP1
SFP1 MAP1
SPT20 MAP1
XBP1 MAP1
YAP6 MAP1
GCN5 CDD1
MED2 CDD1
